elicitation_value,PID,article,study,treatment,elicitation_id,year,elicitation_defined,true_value,elicitation_accuracy_abs,elicitation_accuracy_signed,exclude
10330.831962719298,b58cd8da219d,cocaine,,visual,1.0,2014.0,True,4864.0,5466.831962719298,5466.831962719298,0
10330.831962719298,b58cd8da219d,cocaine,,visual,1.0,2015.0,True,5517.0,4813.831962719298,4813.831962719298,0
10611.533717105263,b58cd8da219d,cocaine,,visual,1.0,2016.0,True,6364.0,4247.533717105263,4247.533717105263,0
11734.340734649128,b58cd8da219d,cocaine,,visual,1.0,2017.0,True,7188.0,4546.340734649128,4546.340734649128,0
15102.7617872807,b58cd8da219d,cocaine,,visual,1.0,2018.0,True,7765.0,7337.761787280699,7337.761787280699,0
15944.867050438595,b58cd8da219d,cocaine,,visual,1.0,2019.0,True,8323.0,7621.8670504385955,7621.8670504385955,0
3989.977384868419,b58cd8da219d,heroin,,visual,1.0,2003.0,True,2080.0,1909.9773848684197,1909.9773848684197,0
3989.977384868419,b58cd8da219d,heroin,,visual,1.0,2004.0,True,1878.0,2111.9773848684194,2111.9773848684194,0
3989.977384868419,b58cd8da219d,heroin,,visual,1.0,2005.0,True,2009.0,1980.9773848684197,1980.9773848684197,0
3989.977384868419,b58cd8da219d,heroin,,visual,1.0,2006.0,True,2088.0,1901.9773848684197,1901.9773848684197,0
3989.977384868419,b58cd8da219d,heroin,,visual,1.0,2007.0,True,2399.0,1590.9773848684194,1590.9773848684194,0
3989.977384868419,b58cd8da219d,heroin,,visual,1.0,2008.0,True,3041.0,948.9773848684194,948.9773848684194,0
3989.977384868419,b58cd8da219d,heroin,,visual,1.0,2009.0,True,3278.0,711.9773848684194,711.9773848684194,0
4832.082648026317,b58cd8da219d,heroin,,visual,1.0,2010.0,True,3036.0,1796.0826480263167,1796.0826480263167,0
5393.486156798248,b58cd8da219d,heroin,,visual,1.0,2011.0,True,4397.0,996.486156798248,996.486156798248,0
5954.889665570171,b58cd8da219d,heroin,,visual,1.0,2012.0,True,5925.0,29.88966557017102,29.88966557017102,0
6235.591419956137,b58cd8da219d,heroin,,visual,1.0,2013.0,True,8257.0,2021.4085800438636,-2021.4085800438636,0
7077.696683114034,b58cd8da219d,heroin,,visual,1.0,2014.0,True,10574.0,3496.3033168859656,-3496.3033168859656,0
8200.503700657897,b58cd8da219d,heroin,,visual,1.0,2015.0,True,12989.0,4788.496299342103,-4788.496299342103,0
9042.608963815786,b58cd8da219d,heroin,,visual,1.0,2016.0,True,15482.0,6439.391036184214,-6439.391036184214,0
9042.608963815786,b58cd8da219d,heroin,,visual,1.0,2017.0,True,15482.0,6439.391036184214,-6439.391036184214,0
9604.012472587718,b58cd8da219d,heroin,,visual,1.0,2018.0,True,14996.0,5391.987527412282,-5391.987527412282,0
11288.222998903511,b58cd8da219d,heroin,,visual,1.0,2019.0,True,14019.0,2730.7770010964887,-2730.7770010964887,0
2982.4647066885923,b58cd8da219d,opioids,,visual,1.0,2003.0,True,1400.0,1582.4647066885923,1582.4647066885923,0
3824.5699698464896,b58cd8da219d,opioids,,visual,1.0,2004.0,True,1664.0,2160.5699698464896,2160.5699698464896,0
4385.973478618421,b58cd8da219d,opioids,,visual,1.0,2005.0,True,1742.0,2643.973478618421,2643.973478618421,0
4947.376987390353,b58cd8da219d,opioids,,visual,1.0,2006.0,True,2707.0,2240.376987390353,2240.376987390353,0
5789.482250548242,b58cd8da219d,opioids,,visual,1.0,2007.0,True,2213.0,3576.4822505482416,3576.4822505482416,0
6912.289268092104,b58cd8da219d,opioids,,visual,1.0,2008.0,True,2306.0,4606.289268092104,4606.289268092104,0
7473.692776864036,b58cd8da219d,opioids,,visual,1.0,2009.0,True,2946.0,4527.692776864036,4527.692776864036,0
7473.692776864036,b58cd8da219d,opioids,,visual,1.0,2010.0,True,3007.0,4466.692776864036,4466.692776864036,0
7473.692776864036,b58cd8da219d,opioids,,visual,1.0,2011.0,True,2666.0,4807.692776864036,4807.692776864036,0
7754.394531250002,b58cd8da219d,opioids,,visual,1.0,2012.0,True,2628.0,5126.394531250002,5126.394531250002,0
8596.49551123903,b58cd8da219d,opioids,,visual,1.0,2013.0,True,3105.0,5491.495511239031,5491.495511239031,0
9438.600774396928,b58cd8da219d,opioids,,visual,1.0,2014.0,True,5544.0,3894.600774396928,3894.600774396928,0
10000.00428316886,b58cd8da219d,opioids,,visual,1.0,2015.0,True,9580.0,420.0042831688588,420.0042831688588,0
11122.811300712723,b58cd8da219d,opioids,,visual,1.0,2016.0,True,19413.0,8290.188699287277,-8290.188699287277,0
12807.021827028508,b58cd8da219d,opioids,,visual,1.0,2017.0,True,28466.0,15658.978172971492,-15658.978172971492,0
14771.93410773026,b58cd8da219d,opioids,,visual,1.0,2018.0,True,31335.0,16563.06589226974,-16563.06589226974,0
17298.249897203943,b58cd8da219d,opioids,,visual,1.0,2019.0,True,36359.0,19060.750102796057,-19060.750102796057,0
18701.75866913377,b58cd8da219d,opioids,,visual,1.0,2020.0,True,56516.0,37814.24133086623,-37814.24133086623,0
18701.75866913377,b58cd8da219d,opioids,,visual,1.0,2021.0,True,70601.0,51899.24133086623,-51899.24133086623,0
5.0,1cbdf5909d2a,gun,two,txt,,,,,,,0
1.0,1cbdf5909d2a,hiv,two,txt,,,,,,,0
4.0,1cbdf5909d2a,drugOverdose,two,txt,,,,,,,0
4.0,1cbdf5909d2a,southAfrica,two,txt,,,,,,,0
2.0,1cbdf5909d2a,italy,two,txt,,,,,,,0
5.0,1cbdf5909d2a,population,two,txt,,,,,,,0
5.0,1cbdf5909d2a,cocaine,two,txt,,,,,,,0
5.0,1cbdf5909d2a,heroin,two,txt,,,,,,,0
5.0,1cbdf5909d2a,opioids,two,txt,,,,,,,0
,b3f183dc824e,gun,two,control,,,,,,,0
,b3f183dc824e,hiv,two,control,,,,,,,0
,b3f183dc824e,drugOverdose,two,control,,,,,,,0
,b3f183dc824e,southAfrica,two,control,,,,,,,0
,b3f183dc824e,italy,two,control,,,,,,,0
,b3f183dc824e,population,two,control,,,,,,,0
,b3f183dc824e, cocaine,two,control,,,,,,,0
,b3f183dc824e,heroin,two,control,,,,,,,0
,b3f183dc824e,opioids,two,control,,,,,,,0
49087.71929824562,1e6b117b04b1,gun,,visual,1.0,2003.0,True,44757.0,4330.719298245618,4330.719298245618,0
50210.52631578947,1e6b117b04b1,gun,,visual,1.0,2004.0,True,44933.0,5277.526315789473,5277.526315789473,0
49087.71929824562,1e6b117b04b1,gun,,visual,1.0,2005.0,True,45343.0,3744.719298245618,3744.719298245618,0
48245.614035087725,1e6b117b04b1,gun,,visual,1.0,2006.0,True,45316.0,2929.614035087725,2929.614035087725,0
47403.508771929824,1e6b117b04b1,gun,,visual,1.0,2007.0,True,43945.0,3458.5087719298244,3458.5087719298244,0
46842.10526315789,1e6b117b04b1,gun,,visual,1.0,2008.0,True,39790.0,7052.105263157893,7052.105263157893,0
45157.8947368421,1e6b117b04b1,gun,,visual,1.0,2009.0,True,36216.0,8941.8947368421,8941.8947368421,0
42631.57894736843,1e6b117b04b1,gun,,visual,1.0,2010.0,True,35332.0,7299.578947368427,7299.578947368427,0
40666.66666666666,1e6b117b04b1,gun,,visual,1.0,2011.0,True,35303.0,5363.666666666664,5363.666666666664,0
46000.0,1e6b117b04b1,gun,,visual,1.0,2012.0,True,36415.0,9585.0,9585.0,0
48245.614035087725,1e6b117b04b1,gun,,visual,1.0,2013.0,True,35369.0,12876.614035087723,12876.614035087723,0
50491.22807017544,1e6b117b04b1,gun,,visual,1.0,2014.0,True,35398.0,15093.228070175444,15093.228070175444,0
54701.75438596492,1e6b117b04b1,gun,,visual,1.0,2015.0,True,37757.0,16944.754385964916,16944.754385964916,0
56947.36842105263,1e6b117b04b1,gun,,visual,1.0,2016.0,True,40327.0,16620.368421052626,16620.368421052626,0
59192.98245614035,1e6b117b04b1,gun,,visual,1.0,2017.0,True,40231.0,18961.98245614035,18961.98245614035,0
68175.43859649124,1e6b117b04b1,gun,,visual,1.0,2018.0,True,39404.0,28771.43859649124,28771.43859649124,0
72105.26315789473,1e6b117b04b1,gun,,visual,1.0,2019.0,True,39107.0,32998.26315789473,32998.26315789473,0
12789.473684210525,1e6b117b04b1,hiv,,visual,1.0,2003.0,True,15100.0,2310.526315789477,-2310.526315789477,0
11666.66666666667,1e6b117b04b1,hiv,,visual,1.0,2004.0,True,14416.0,2749.3333333333303,-2749.3333333333303,0
11947.368421052635,1e6b117b04b1,hiv,,visual,1.0,2005.0,True,13839.0,1891.6315789473647,-1891.6315789473647,0
12228.070175438592,1e6b117b04b1,hiv,,visual,1.0,2006.0,True,13265.0,1036.9298245614082,-1036.9298245614082,0
12789.473684210525,1e6b117b04b1,hiv,,visual,1.0,2007.0,True,12444.0,345.47368421052306,345.47368421052306,0
11666.66666666667,1e6b117b04b1,hiv,,visual,1.0,2008.0,True,11400.0,266.6666666666697,266.6666666666697,0
11105.263157894738,1e6b117b04b1,hiv,,visual,1.0,2009.0,True,10551.0,554.2631578947385,554.2631578947385,0
9982.456140350874,1e6b117b04b1,hiv,,visual,1.0,2010.0,True,9143.0,839.4561403508742,839.4561403508742,0
11105.263157894738,1e6b117b04b1,hiv,,visual,1.0,2011.0,True,8428.0,2677.2631578947385,2677.2631578947385,0
8298.24561403509,1e6b117b04b1,hiv,,visual,1.0,2012.0,True,7973.0,325.2456140350896,325.2456140350896,0
7175.438596491226,1e6b117b04b1,hiv,,visual,1.0,2013.0,True,7682.0,506.56140350877376,-506.56140350877376,0
10543.859649122807,1e6b117b04b1,hiv,,visual,1.0,2014.0,True,7413.0,3130.8596491228072,3130.8596491228072,0
9140.350877192986,1e6b117b04b1,hiv,,visual,1.0,2015.0,True,7089.0,2051.3508771929864,2051.3508771929864,0
9421.052631578945,1e6b117b04b1,hiv,,visual,1.0,2016.0,True,7430.0,1991.052631578943,1991.052631578943,0
12508.771929824556,1e6b117b04b1,hiv,,visual,1.0,2017.0,True,7338.0,5170.771929824557,5170.771929824557,0
13070.17543859649,1e6b117b04b1,hiv,,visual,1.0,2018.0,True,7200.0,5870.1754385964905,5870.1754385964905,0
16438.59649122807,1e6b117b04b1,hiv,,visual,1.0,2019.0,True,7053.0,9385.596491228069,9385.596491228069,0
27578.94736842105,1e6b117b04b1,drugOverdose,,visual,1.0,2003.0,True,25785.0,1793.9473684210498,1793.9473684210498,0
28421.052631578947,1e6b117b04b1,drugOverdose,,visual,1.0,2004.0,True,27424.0,997.0526315789466,997.0526315789466,0
29263.157894736843,1e6b117b04b1,drugOverdose,,visual,1.0,2005.0,True,29813.0,549.8421052631566,-549.8421052631566,0
30947.36842105263,1e6b117b04b1,drugOverdose,,visual,1.0,2006.0,True,34425.0,3477.63157894737,-3477.63157894737,0
31789.473684210527,1e6b117b04b1,drugOverdose,,visual,1.0,2007.0,True,36010.0,4220.526315789473,-4220.526315789473,0
31508.77192982456,1e6b117b04b1,drugOverdose,,visual,1.0,2008.0,True,36450.0,4941.228070175439,-4941.228070175439,0
31508.77192982456,1e6b117b04b1,drugOverdose,,visual,1.0,2009.0,True,37004.0,5495.228070175439,-5495.228070175439,0
32912.28070175438,1e6b117b04b1,drugOverdose,,visual,1.0,2010.0,True,38329.0,5416.719298245618,-5416.719298245618,0
32912.28070175438,1e6b117b04b1,drugOverdose,,visual,1.0,2011.0,True,41340.0,8427.719298245618,-8427.719298245618,0
32631.578947368424,1e6b117b04b1,drugOverdose,,visual,1.0,2012.0,True,41502.0,8870.421052631576,-8870.421052631576,0
33192.982456140344,1e6b117b04b1,drugOverdose,,visual,1.0,2013.0,True,43982.0,10789.017543859656,-10789.017543859656,0
33473.68421052631,1e6b117b04b1,drugOverdose,,visual,1.0,2014.0,True,47055.0,13581.315789473689,-13581.315789473689,0
35719.29824561403,1e6b117b04b1,drugOverdose,,visual,1.0,2015.0,True,52404.0,16684.70175438597,-16684.70175438597,0
42175.43859649123,1e6b117b04b1,drugOverdose,,visual,1.0,2016.0,True,63632.0,21456.56140350877,-21456.56140350877,0
56771.929824561405,1e6b117b04b1,drugOverdose,,visual,1.0,2017.0,True,70237.0,13465.070175438595,-13465.070175438595,0
62105.26315789473,1e6b117b04b1,drugOverdose,,visual,1.0,2018.0,True,67367.0,5261.736842105267,-5261.736842105267,0
63228.0701754386,1e6b117b04b1,drugOverdose,,visual,1.0,2019.0,True,70630.0,7401.9298245614045,-7401.9298245614045,0
1.7149122807017547,1e6b117b04b1,southAfrica,,visual,1.0,2003.0,True,1.54,0.1749122807017546,0.1749122807017546,0
1.7149122807017547,1e6b117b04b1,southAfrica,,visual,1.0,2004.0,True,1.53,0.1849122807017547,0.1849122807017547,0
1.679824561403509,1e6b117b04b1,southAfrica,,visual,1.0,2005.0,True,1.5,0.179824561403509,0.179824561403509,0
1.6096491228070176,1e6b117b04b1,southAfrica,,visual,1.0,2006.0,True,1.47,0.1396491228070175,0.1396491228070175,0
1.5745614035087718,1e6b117b04b1,southAfrica,,visual,1.0,2007.0,True,1.42,0.1545614035087719,0.1545614035087719,0
1.5745614035087718,1e6b117b04b1,southAfrica,,visual,1.0,2008.0,True,1.37,0.2045614035087717,0.2045614035087717,0
1.434210526315789,1e6b117b04b1,southAfrica,,visual,1.0,2009.0,True,1.32,0.1142105263157888,0.1142105263157888,0
1.434210526315789,1e6b117b04b1,southAfrica,,visual,1.0,2010.0,True,1.32,0.1142105263157888,0.1142105263157888,0
1.3640350877192986,1e6b117b04b1,southAfrica,,visual,1.0,2011.0,True,1.27,0.0940350877192985,0.0940350877192985,0
1.3640350877192986,1e6b117b04b1,southAfrica,,visual,1.0,2012.0,True,1.22,0.1440350877192986,0.1440350877192986,0
1.3289473684210529,1e6b117b04b1,southAfrica,,visual,1.0,2013.0,True,1.15,0.1789473684210529,0.1789473684210529,0
1.3640350877192986,1e6b117b04b1,southAfrica,,visual,1.0,2014.0,True,1.09,0.2740350877192985,0.2740350877192985,0
1.679824561403509,1e6b117b04b1,southAfrica,,visual,1.0,2015.0,True,1.04,0.639824561403509,0.639824561403509,0
2.030701754385965,1e6b117b04b1,southAfrica,,visual,1.0,2016.0,True,1.0,1.030701754385965,1.030701754385965,0
2.2061403508771926,1e6b117b04b1,southAfrica,,visual,1.0,2017.0,True,1.0,1.2061403508771926,1.2061403508771926,0
2.2061403508771926,1e6b117b04b1,southAfrica,,visual,1.0,2018.0,True,1.0,1.2061403508771926,1.2061403508771926,0
2.2061403508771926,1e6b117b04b1,southAfrica,,visual,1.0,2019.0,True,0.98,1.2261403508771926,1.2261403508771926,0
1.423245614035088,1e6b117b04b1,italy,,visual,1.0,2003.0,True,1.34,0.0832456140350879,0.0832456140350879,0
1.4583333333333337,1e6b117b04b1,italy,,visual,1.0,2004.0,True,1.36,0.0983333333333336,0.0983333333333336,0
1.4934210526315794,1e6b117b04b1,italy,,visual,1.0,2005.0,True,1.36,0.1334210526315793,0.1334210526315793,0
1.5635964912280698,1e6b117b04b1,italy,,visual,1.0,2006.0,True,1.36,0.2035964912280696,0.2035964912280696,0
1.5635964912280698,1e6b117b04b1,italy,,visual,1.0,2007.0,True,1.35,0.2135964912280696,0.2135964912280696,0
1.5986842105263157,1e6b117b04b1,italy,,visual,1.0,2008.0,True,1.34,0.2586842105263154,0.2586842105263154,0
1.528508771929824,1e6b117b04b1,italy,,visual,1.0,2009.0,True,1.33,0.1985087719298239,0.1985087719298239,0
1.4934210526315794,1e6b117b04b1,italy,,visual,1.0,2010.0,True,1.32,0.1734210526315793,0.1734210526315793,0
1.4934210526315794,1e6b117b04b1,italy,,visual,1.0,2011.0,True,1.29,0.2034210526315794,0.2034210526315794,0
1.4583333333333337,1e6b117b04b1,italy,,visual,1.0,2012.0,True,1.24,0.2183333333333337,0.2183333333333337,0
1.3530701754385963,1e6b117b04b1,italy,,visual,1.0,2013.0,True,1.18,0.1730701754385966,0.1730701754385966,0
1.3179824561403508,1e6b117b04b1,italy,,visual,1.0,2014.0,True,1.13,0.1879824561403509,0.1879824561403509,0
1.4583333333333337,1e6b117b04b1,italy,,visual,1.0,2015.0,True,1.1,0.3583333333333336,0.3583333333333336,0
1.3881578947368425,1e6b117b04b1,italy,,visual,1.0,2016.0,True,1.08,0.3081578947368422,0.3081578947368422,0
1.072368421052632,1e6b117b04b1,italy,,visual,1.0,2017.0,True,1.07,0.0023684210526317,0.0023684210526317,0
0.7916666666666672,1e6b117b04b1,italy,,visual,1.0,2018.0,True,1.05,0.2583333333333328,-0.2583333333333328,0
0.6162280701754386,1e6b117b04b1,italy,,visual,1.0,2019.0,True,1.01,0.3937719298245614,-0.3937719298245614,0
2.9912280701754392,1e6b117b04b1,population,,visual,1.0,2003.0,True,2.75,0.2412280701754392,0.2412280701754392,0
3.096491228070175,1e6b117b04b1,population,,visual,1.0,2004.0,True,2.81,0.286491228070175,0.286491228070175,0
3.1666666666666665,1e6b117b04b1,population,,visual,1.0,2005.0,True,2.87,0.2966666666666664,0.2966666666666664,0
3.3070175438596494,1e6b117b04b1,population,,visual,1.0,2006.0,True,2.91,0.3970175438596492,0.3970175438596492,0
3.3070175438596494,1e6b117b04b1,population,,visual,1.0,2007.0,True,2.94,0.3670175438596494,0.3670175438596494,0
3.377192982456141,1e6b117b04b1,population,,visual,1.0,2008.0,True,2.98,0.3971929824561409,0.3971929824561409,0
3.552631578947368,1e6b117b04b1,population,,visual,1.0,2009.0,True,3.01,0.5426315789473684,0.5426315789473684,0
3.93859649122807,1e6b117b04b1,population,,visual,1.0,2010.0,True,3.05,0.8885964912280704,0.8885964912280704,0
4.078947368421053,1e6b117b04b1,population,,visual,1.0,2011.0,True,3.11,0.9689473684210532,0.9689473684210532,0
4.219298245614035,1e6b117b04b1,population,,visual,1.0,2012.0,True,3.19,1.0292982456140352,1.0292982456140352,0
4.254385964912281,1e6b117b04b1,population,,visual,1.0,2013.0,True,3.28,0.974385964912281,0.974385964912281,0
4.184210526315789,1e6b117b04b1,population,,visual,1.0,2014.0,True,3.37,0.8142105263157893,0.8142105263157893,0
4.780701754385966,1e6b117b04b1,population,,visual,1.0,2015.0,True,3.46,1.3207017543859658,1.3207017543859658,0
4.5701754385964914,1e6b117b04b1,population,,visual,1.0,2016.0,True,3.56,1.0101754385964914,1.0101754385964914,0
4.359649122807018,1e6b117b04b1,population,,visual,1.0,2017.0,True,3.64,0.7196491228070179,0.7196491228070179,0
4.464912280701753,1e6b117b04b1,population,,visual,1.0,2018.0,True,3.67,0.7949122807017535,0.7949122807017535,0
4.359649122807018,1e6b117b04b1,population,,visual,1.0,2019.0,True,3.7,0.6596491228070178,0.6596491228070178,0
7824.561403508774,1e6b117b04b1,cocaine,,visual,1.0,2003.0,True,2747.0,5077.561403508774,5077.561403508774,0
9228.070175438594,1e6b117b04b1,cocaine,,visual,1.0,2004.0,True,3005.0,6223.070175438594,6223.070175438594,0
10912.28070175439,1e6b117b04b1,cocaine,,visual,1.0,2005.0,True,3269.0,7643.280701754389,7643.280701754389,0
13157.894736842109,1e6b117b04b1,cocaine,,visual,1.0,2006.0,True,3445.0,9712.894736842109,9712.894736842109,0
16526.315789473687,1e6b117b04b1,cocaine,,visual,1.0,2007.0,True,3477.0,13049.315789473689,13049.315789473689,0
16807.017543859653,1e6b117b04b1,cocaine,,visual,1.0,2008.0,True,3512.0,13295.017543859653,13295.017543859653,0
19333.333333333336,1e6b117b04b1,cocaine,,visual,1.0,2009.0,True,3545.0,15788.333333333336,15788.333333333336,0
23263.15789473684,1e6b117b04b1,cocaine,,visual,1.0,2010.0,True,3592.0,19671.15789473684,19671.15789473684,0
27192.98245614035,1e6b117b04b1,cocaine,,visual,1.0,2011.0,True,3814.0,23378.98245614035,23378.98245614035,0
31964.912280701752,1e6b117b04b1,cocaine,,visual,1.0,2012.0,True,4043.0,27921.912280701752,27921.912280701752,0
34771.9298245614,1e6b117b04b1,cocaine,,visual,1.0,2013.0,True,4385.0,30386.9298245614,30386.9298245614,0
40666.66666666666,1e6b117b04b1,cocaine,,visual,1.0,2014.0,True,4864.0,35802.666666666664,35802.666666666664,0
43754.38596491228,1e6b117b04b1,cocaine,,visual,1.0,2015.0,True,5517.0,38237.38596491228,38237.38596491228,0
53298.24561403509,1e6b117b04b1,cocaine,,visual,1.0,2016.0,True,6364.0,46934.24561403509,46934.24561403509,0
67052.63157894737,1e6b117b04b1,cocaine,,visual,1.0,2017.0,True,7188.0,59864.631578947374,59864.631578947374,0
73508.77192982456,1e6b117b04b1,cocaine,,visual,1.0,2018.0,True,7765.0,65743.77192982456,65743.77192982456,0
74912.28070175438,1e6b117b04b1,cocaine,,visual,1.0,2019.0,True,8323.0,66589.28070175438,66589.28070175438,0
3245.614035087722,1e6b117b04b1,heroin,,visual,1.0,2003.0,True,2080.0,1165.6140350877226,1165.6140350877226,0
3245.614035087722,1e6b117b04b1,heroin,,visual,1.0,2004.0,True,1878.0,1367.6140350877226,1367.6140350877226,0
3245.614035087722,1e6b117b04b1,heroin,,visual,1.0,2005.0,True,2009.0,1236.6140350877226,1236.6140350877226,0
3245.614035087722,1e6b117b04b1,heroin,,visual,1.0,2006.0,True,2088.0,1157.6140350877226,1157.6140350877226,0
3245.614035087722,1e6b117b04b1,heroin,,visual,1.0,2007.0,True,2399.0,846.6140350877226,846.6140350877226,0
2964.912280701757,1e6b117b04b1,heroin,,visual,1.0,2008.0,True,3041.0,76.08771929824297,-76.08771929824297,0
1842.105263157894,1e6b117b04b1,heroin,,visual,1.0,2009.0,True,3278.0,1435.894736842106,-1435.894736842106,0
719.2982456140306,1e6b117b04b1,heroin,,visual,1.0,2010.0,True,3036.0,2316.7017543859693,-2316.7017543859693,0
719.2982456140306,1e6b117b04b1,heroin,,visual,1.0,2011.0,True,4397.0,3677.701754385969,-3677.701754385969,0
719.2982456140306,1e6b117b04b1,heroin,,visual,1.0,2012.0,True,5925.0,5205.701754385969,-5205.701754385969,0
719.2982456140306,1e6b117b04b1,heroin,,visual,1.0,2013.0,True,8257.0,7537.701754385969,-7537.701754385969,0
999.9999999999964,1e6b117b04b1,heroin,,visual,1.0,2014.0,True,10574.0,9574.000000000004,-9574.000000000004,0
1561.403508771928,1e6b117b04b1,heroin,,visual,1.0,2015.0,True,12989.0,11427.596491228072,-11427.596491228072,0
2403.5087719298253,1e6b117b04b1,heroin,,visual,1.0,2016.0,True,15482.0,13078.491228070176,-13078.491228070176,0
3807.017543859645,1e6b117b04b1,heroin,,visual,1.0,2017.0,True,15482.0,11674.982456140357,-11674.982456140357,0
2684.210526315791,1e6b117b04b1,heroin,,visual,1.0,2018.0,True,14996.0,12311.78947368421,-12311.78947368421,0
4087.7192982456113,1e6b117b04b1,heroin,,visual,1.0,2019.0,True,14019.0,9931.28070175439,-9931.28070175439,0
2877.1929824561403,1e6b117b04b1,opioids,,visual,1.0,2003.0,True,1400.0,1477.1929824561405,1477.1929824561405,0
4000.000000000004,1e6b117b04b1,opioids,,visual,1.0,2004.0,True,1664.0,2336.000000000004,2336.000000000004,0
