Unnamed: 0,article_recommend,article_surprise,article_interest,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education.Comment,gender.Comment,race.Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude,topic_involvement,attitude_pre,attitude_post,recall_rmse,recall_signed_err,vis_elic_rmse,vis_elic_signed_err,recall_rmse.sc,vis_elic_rmse.sc
779,3,1,3,64cbf39a84e6,Draw,Drug-use disorder,one,3,2,3,3,5,3,3,5,4,3,Man,White/Caucasian/European,High School,39,,,,1678840575112,1678840966118,6.51676666666667,second,8,Emily,0,The turf of Super Bowl 2023 affected both teams negatively. ,0,11,11,12,0.154553324481011,-0.0987551599587202,1.90985436419413,1.48019220846233,0.0154553324481011,0.190985436419413
780,4,2,4,64cbf39a84e6,Draw,Synthetic opioids,one,3,2,3,3,5,3,3,5,4,3,Man,White/Caucasian/European,High School,39,,,,1678840575112,1678840966118,6.51676666666667,second,8,Emily,0,The turf of Super Bowl 2023 affected both teams negatively. ,0,11,11,12,14485.4799459522,13712.3397968606,16044.3743546333,-3868.45429362881,0.181068499324403,0.200554679432916
781,4,5,5,570ac1737adf,Draw,Drug overdoses,one,3,4,3,3,4,4,2,5,5,1,Man,White/Caucasian/European,Undergraduate,27,,,,1678840576702,1678841086818,8.50193333333333,2nd,8,Emily,27,Players were frustrated that they used poor turf in the NFL Super Bowl.,0,13,10,11,10910.5368666479,-8576.6499794408,4291.26953095438,2925.51805985552,0.136381710833099,0.0536408691369298
782,4,4,4,570ac1737adf,Draw,Drug-use disorder,one,3,4,3,3,4,4,2,5,5,1,Man,White/Caucasian/European,Undergraduate,27,,,,1678840576702,1678841086818,8.50193333333333,2nd,8,Emily,27,Players were frustrated that they used poor turf in the NFL Super Bowl.,0,13,10,11,0.18275855048579,0.106914987160571,0.757818997340333,0.565118786129789,0.018275855048579,0.0757818997340333
783,4,4,5,570ac1737adf,Draw,Synthetic opioids,one,3,4,3,3,4,4,2,5,5,1,Man,White/Caucasian/European,Undergraduate,27,,,,1678840576702,1678841086818,8.50193333333333,2nd,8,Emily,27,Players were frustrated that they used poor turf in the NFL Super Bowl.,0,13,10,11,9190.4852192401,7744.33596996192,17443.4557372421,-4500.1678226714,0.114881065240501,0.218043196715526
784,4,1,4,202756563569,Control,Drug overdoses,one,3,3,2,3,5,3,1,5,3,1,Man,White/Caucasian/European,High School,33,,,,1678840587870,1678841559399,16.19215,Second,8,Emily,0,"At Super Bowl 2023, the Eagles speak on their frustrations of poor field conditions.",0,11,9,9,2221.25043111019,-233.408479767328,,,0.0277656303888773,
785,2,1,2,202756563569,Control,Drug-use disorder,one,3,3,2,3,5,3,1,5,3,1,Man,White/Caucasian/European,High School,33,,,,1678840587870,1678841559399,16.19215,Second,8,Emily,0,"At Super Bowl 2023, the Eagles speak on their frustrations of poor field conditions.",0,11,9,9,0.305011801064367,-0.203190217544666,,,0.0305011801064367,
786,4,1,4,202756563569,Control,Synthetic opioids,one,3,3,2,3,5,3,1,5,3,1,Man,White/Caucasian/European,High School,33,,,,1678840587870,1678841559399,16.19215,Second,8,Emily,0,"At Super Bowl 2023, the Eagles speak on their frustrations of poor field conditions.",0,11,9,9,11820.4371283606,9748.58250645631,,,0.147755464104508,
787,4,2,4,40b63681df7a,Categorize,Drug overdoses,one,4,4,4,4,5,5,2,5,5,2,Man,White/Caucasian/European,High School,34,,,,1678840602922,1678841504084,15.0193666666667,2,8,emily,27,Field conditions made an nfl game very difficult for both teams to play.,0,16,12,12,4831.99391833436,3445.93164264061,,,0.0603999239791796,
788,4,3,4,40b63681df7a,Categorize,Drug-use disorder,one,4,4,4,4,5,5,2,5,5,2,Man,White/Caucasian/European,High School,34,,,,1678840602922,1678841504084,15.0193666666667,2,8,emily,27,Field conditions made an nfl game very difficult for both teams to play.,0,16,12,12,2.27400641490625,1.86127660729691,,,0.227400641490625,
789,4,4,4,40b63681df7a,Categorize,Synthetic opioids,one,4,4,4,4,5,5,2,5,5,2,Man,White/Caucasian/European,High School,34,,,,1678840602922,1678841504084,15.0193666666667,2,8,emily,27,Field conditions made an nfl game very difficult for both teams to play.,0,16,12,12,14452.3302221432,8378.86309008541,,,0.18065412777679,
790,3,4,4,fb998350577f,Control,Drug overdoses,one,3,3,3,3,5,5,2,5,5,2,Woman,White/Caucasian/European,Undergraduate,53,,,,1678840606252,1678841325705,11.9908833333333,second,8,Emily,zero,The surface on which they played the super bowl was bad and it affected the players and the game.,0,12,12,12,6142.83956635315,4664.42414860681,,,0.0767854945794144,
791,4,4,4,fb998350577f,Control,Drug-use disorder,one,3,3,3,3,5,5,2,5,5,2,Woman,White/Caucasian/European,Undergraduate,53,,,,1678840606252,1678841325705,11.9908833333333,second,8,Emily,zero,The surface on which they played the super bowl was bad and it affected the players and the game.,0,12,12,12,0.116495115459153,0.0712332301341587,,,0.0116495115459153,
792,4,4,4,fb998350577f,Control,Synthetic opioids,one,3,3,3,3,5,5,2,5,5,2,Woman,White/Caucasian/European,Undergraduate,53,,,,1678840606252,1678841325705,11.9908833333333,second,8,Emily,zero,The surface on which they played the super bowl was bad and it affected the players and the game.,0,12,12,12,11395.5404151858,9658.09233610342,,,0.142444255189823,
793,3,2,3,d6ad3da2653c,Control,Drug overdoses,one,2,2,3,3,5,4,4,5,4,4,Woman,White/Caucasian/European,Undergraduate,31,,,,1678840613352,1678841094815,8.02438333333333,second,eight,Emily,9,The turf was bad for the superbowl game,0,10,13,13,4237.79535573327,-647.780092284665,,,0.0529724419466659,
794,2,2,3,d6ad3da2653c,Control,Drug-use disorder,one,2,2,3,3,5,4,4,5,4,4,Woman,White/Caucasian/European,Undergraduate,31,,,,1678840613352,1678841094815,8.02438333333333,second,eight,Emily,9,The turf was bad for the superbowl game,0,10,13,13,0.295961335671827,-0.241371864972346,,,0.0295961335671827,
795,2,2,3,d6ad3da2653c,Control,Synthetic opioids,one,2,2,3,3,5,4,4,5,4,4,Woman,White/Caucasian/European,Undergraduate,31,,,,1678840613352,1678841094815,8.02438333333333,second,eight,Emily,9,The turf was bad for the superbowl game,0,10,13,13,23971.2417401501,20536.2076369803,,,0.299640521751876,
796,3,3,3,ef49dc624310,Control,Drug overdoses,one,3,3,4,3,4,4,3,4,4,2,Woman,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,26,,,,1678840637895,1678841301301,11.0567666666667,second,8,june,27,complaint towards NFL league about field conditions leading to Eagles unable to play in ideal conditions,0,13,11,10,5643.04806407181,-1894.91537667699,,,0.0705381008008976,
797,2,4,2,ef49dc624310,Control,Drug-use disorder,one,3,3,4,3,4,4,3,4,4,2,Woman,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,26,,,,1678840637895,1678841301301,11.0567666666667,second,8,june,27,complaint towards NFL league about field conditions leading to Eagles unable to play in ideal conditions,0,13,11,10,0.704250182901358,0.683720330237358,,,0.0704250182901358,
798,3,4,3,ef49dc624310,Control,Synthetic opioids,one,3,3,4,3,4,4,3,4,4,2,Woman,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,26,,,,1678840637895,1678841301301,11.0567666666667,second,8,june,27,complaint towards NFL league about field conditions leading to Eagles unable to play in ideal conditions,0,13,11,10,16725.0226147423,-4713.09879963065,,,0.209062782684278,
799,4,4,5,413e1d424cf2,Control,Drug overdoses,one,2,2,3,3,4,4,4,4,5,4,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,23,,,,1678840660054,1678840937851,4.62995,Second,8,Emily,9,"The article discussed poor field conditions for the Eagles game, specifically players slipping on the turf.",0,10,12,13,4842.7671937799,372.112487100101,,,0.0605345899222487,
800,3,4,4,413e1d424cf2,Control,Drug-use disorder,one,2,2,3,3,4,4,4,4,5,4,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,23,,,,1678840660054,1678840937851,4.62995,Second,8,Emily,9,"The article discussed poor field conditions for the Eagles game, specifically players slipping on the turf.",0,10,12,13,0.299837268598764,0.211680856553148,,,0.0299837268598764,
801,4,5,5,413e1d424cf2,Control,Synthetic opioids,one,2,2,3,3,4,4,4,4,5,4,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,23,,,,1678840660054,1678840937851,4.62995,Second,8,Emily,9,"The article discussed poor field conditions for the Eagles game, specifically players slipping on the turf.",0,10,12,13,6206.62552013441,4772.12742382272,,,0.0775828190016802,
802,4,1,4,9c4beb75aa9f,Categorize,Drug overdoses,one,3,3,4,4,5,5,2,5,5,2,Woman,White/Caucasian/European,Masters,50,,,,1678840684516,1678841770915,18.10665,second,8,Emily,27,The turf conditions for the 2023 Superbowl were poor and it affected the ability of the Eagles to sack the quarterback and hurt their chances to win the game.,0,14,12,12,4915.00859508543,-994.398524171185,,,0.0614376074385678,
803,4,3,4,9c4beb75aa9f,Categorize,Drug-use disorder,one,3,3,4,4,5,5,2,5,5,2,Woman,White/Caucasian/European,Masters,50,,,,1678840684516,1678841770915,18.10665,second,8,Emily,27,The turf conditions for the 2023 Superbowl were poor and it affected the ability of the Eagles to sack the quarterback and hurt their chances to win the game.,0,14,12,12,0.225016449690735,0.145717662579012,,,0.0225016449690735,
804,5,3,4,9c4beb75aa9f,Categorize,Synthetic opioids,one,3,3,4,4,5,5,2,5,5,2,Woman,White/Caucasian/European,Masters,50,,,,1678840684516,1678841770915,18.10665,second,8,Emily,27,The turf conditions for the 2023 Superbowl were poor and it affected the ability of the Eagles to sack the quarterback and hurt their chances to win the game.,0,14,12,12,9606.23115220616,6742.67612931383,,,0.120077889402577,
805,5,4,4,d551d91a946a,Categorize,Drug overdoses,one,2,3,5,5,5,4,5,5,5,4,Woman,White/Caucasian/European,Undergraduate,28,,,,1678840694942,1678841677242,16.3716666666667,first,8,emily,9,They had to play football in the rain/ poor weather. ,0,15,14,14,8522.74532769263,7016.3336797661,,,0.106534316596158,
806,3,3,4,d551d91a946a,Categorize,Drug-use disorder,one,2,3,5,5,5,4,5,5,5,4,Woman,White/Caucasian/European,Undergraduate,28,,,,1678840694942,1678841677242,16.3716666666667,first,8,emily,9,They had to play football in the rain/ poor weather. ,0,15,14,14,0.471634981925276,0.454553663570691,,,0.0471634981925276,
807,5,5,5,d551d91a946a,Categorize,Synthetic opioids,one,2,3,5,5,5,4,5,5,5,4,Woman,White/Caucasian/European,Undergraduate,28,,,,1678840694942,1678841677242,16.3716666666667,first,8,emily,9,They had to play football in the rain/ poor weather. ,0,15,14,14,55704.0083202466,51984.3474141242,,,0.696300104003082,
808,4,3,3,c9da04fa904b,Draw,Drug overdoses,one,5,5,5,5,5,5,5,5,5,5,Woman,White/Caucasian/European,High School,21,,,,1678840714437,1678841090398,6.26601666666667,second,8,Emily,27,"Football players are stating that the field they played on was slippery and poor quality, which affected their super bowl game.",0,20,15,15,8874.40595197652,-6548.9900307985,16324.2252855913,13777.1193603264,0.110930074399707,0.204052816069891
809,4,4,4,c9da04fa904b,Draw,Drug-use disorder,one,5,5,5,5,5,5,5,5,5,5,Woman,White/Caucasian/European,High School,21,,,,1678840714437,1678841090398,6.26601666666667,second,8,Emily,27,"Football players are stating that the field they played on was slippery and poor quality, which affected their super bowl game.",0,20,15,15,0.26010804938286,-0.0908154876362555,2.47832474504539,2.06646026831785,0.026010804938286,0.247832474504539
810,4,4,4,c9da04fa904b,Draw,Synthetic opioids,one,5,5,5,5,5,5,5,5,5,5,Woman,White/Caucasian/European,High School,21,,,,1678840714437,1678841090398,6.26601666666667,second,8,Emily,27,"Football players are stating that the field they played on was slippery and poor quality, which affected their super bowl game.",0,20,15,15,17045.4639650782,14286.1640444656,13581.6083040901,12132.1476043109,0.213068299563478,0.169770103801126
811,3,4,3,33af5cd57fc6,Categorize,Drug overdoses,one,4,3,2,4,4,4,5,4,4,5,Woman,White/Caucasian/European,Undergraduate,56,,,,1678840725824,1678841923513,19.9614833333333,first,7,Emily,9,The turf was bad at the Superbowl game. The players didn't totally blame the poor surface for bad playing but it contributed.,0,13,13,13,4124.91324226188,-2473.346749226,,,0.0515614155282735,
812,3,5,3,33af5cd57fc6,Categorize,Drug-use disorder,one,4,3,2,4,4,4,5,4,4,5,Woman,White/Caucasian/European,Undergraduate,56,,,,1678840725824,1678841923513,19.9614833333333,first,7,Emily,9,The turf was bad at the Superbowl game. The players didn't totally blame the poor surface for bad playing but it contributed.,0,13,13,13,3.92933372194118,3.58561661506708,,,0.392933372194118,
813,4,5,4,33af5cd57fc6,Categorize,Synthetic opioids,one,4,3,2,4,4,4,5,4,4,5,Woman,White/Caucasian/European,Undergraduate,56,,,,1678840725824,1678841923513,19.9614833333333,first,7,Emily,9,The turf was bad at the Superbowl game. The players didn't totally blame the poor surface for bad playing but it contributed.,0,13,13,13,11191.7000361885,6534.82363804247,,,0.139896250452356,
814,3,1,4,56539698ba7a,Categorize,Drug overdoses,one,2,2,3,4,4,3,3,4,3,3,Woman,White/Caucasian/European,Undergraduate,46,,,,1678840756207,1678841703843,15.7939333333333,second,8,Emily,0,"The 2023 Superbowl was played on artificial turf, and while it didn't decide the game it did affect play which upset players, especially the Eagles team members.",0,11,10,10,5395.56958165805,-2583.51186790506,,,0.0674446197707257,
815,2,2,2,56539698ba7a,Categorize,Drug-use disorder,one,2,2,3,4,4,3,3,4,3,3,Woman,White/Caucasian/European,Undergraduate,46,,,,1678840756207,1678841703843,15.7939333333333,second,8,Emily,0,"The 2023 Superbowl was played on artificial turf, and while it didn't decide the game it did affect play which upset players, especially the Eagles team members.",0,11,10,10,0.244332814023247,-0.180476006191951,,,0.0244332814023247,
816,3,3,4,56539698ba7a,Categorize,Synthetic opioids,one,2,2,3,4,4,3,3,4,3,3,Woman,White/Caucasian/European,Undergraduate,46,,,,1678840756207,1678841703843,15.7939333333333,second,8,Emily,0,"The 2023 Superbowl was played on artificial turf, and while it didn't decide the game it did affect play which upset players, especially the Eagles team members.",0,11,10,10,12095.5406729853,10273.2816251154,,,0.151194258412317,
817,1,1,1,f645d30886c2,Draw,Drug overdoses,one,1,1,1,1,3,3,5,3,3,5,Man,White/Caucasian/European,High School,30,,,,1678840796326,1678841714476,15.3025,2,8,Emily,27,The turf in Arizona was of poor quality and it affected both teams at the Super Bowl.,0,4,11,11,6326.08925800285,1558.64499484004,15663.3139901931,-12047.1341589267,0.0790761157250357,0.195791424877413
818,1,1,1,f645d30886c2,Draw,Drug-use disorder,one,1,1,1,1,3,3,5,3,3,5,Man,White/Caucasian/European,High School,30,,,,1678840796326,1678841714476,15.3025,2,8,Emily,27,The turf in Arizona was of poor quality and it affected both teams at the Super Bowl.,0,4,11,11,0.0550841542512163,0.013248194014448,1.5294292379972,1.20829463364293,0.0055084154251216,0.15294292379972
819,1,1,1,f645d30886c2,Draw,Synthetic opioids,one,1,1,1,1,3,3,5,3,3,5,Man,White/Caucasian/European,High School,30,,,,1678840796326,1678841714476,15.3025,2,8,Emily,27,The turf in Arizona was of poor quality and it affected both teams at the Super Bowl.,0,4,11,11,2115.96411696974,154.398891966759,13082.786470932,1469.26500461681,0.0264495514621217,0.16353483088665
820,4,5,4,81372d30ae9a,Control,Drug overdoses,one,2,3,3,3,5,5,2,5,4,2,Man,White/Caucasian/European,High School,26,,,,1678840798633,1678841958825,19.3365333333333,second ,8,june ,27ft ,The eagles were trying to blame the really bad conditions on the field at the super bowl game. But the true is the bad field conditions affected both teams the same. ,0,11,12,11,10079.3965745057,7768.86342637383,,,0.125992457181321,
821,4,4,4,81372d30ae9a,Control,Drug-use disorder,one,2,3,3,3,5,5,2,5,4,2,Man,White/Caucasian/European,High School,26,,,,1678840798633,1678841958825,19.3365333333333,second ,8,june ,27ft ,The eagles were trying to blame the really bad conditions on the field at the super bowl game. But the true is the bad field conditions affected both teams the same. ,0,11,12,11,0.23918063240655,0.197729725242276,,,0.023918063240655,
822,4,5,5,81372d30ae9a,Control,Synthetic opioids,one,2,3,3,3,5,5,2,5,4,2,Man,White/Caucasian/European,High School,26,,,,1678840798633,1678841958825,19.3365333333333,second ,8,june ,27ft ,The eagles were trying to blame the really bad conditions on the field at the super bowl game. But the true is the bad field conditions affected both teams the same. ,0,11,12,11,9159.50632160062,7027.25347522796,,,0.114493829020008,
823,3,1,2,b89f3792623a,Control,Drug overdoses,one,2,2,3,4,4,5,4,5,5,4,Woman,White/Caucasian/European,Undergraduate,38,,,,1678840837029,1678841302369,7.75566666666667,second,8,Emily,0,NFL players complain of bad field conditions.,0,11,13,14,8616.30513724059,5109.8826542747,,,0.107703814215507,
824,2,1,2,b89f3792623a,Control,Drug-use disorder,one,2,2,3,4,4,5,4,5,5,4,Woman,White/Caucasian/European,Undergraduate,38,,,,1678840837029,1678841302369,7.75566666666667,second,8,Emily,0,NFL players complain of bad field conditions.,0,11,13,14,0.295812299916293,0.240424509904702,,,0.0295812299916293,
825,4,3,4,b89f3792623a,Control,Synthetic opioids,one,2,2,3,4,4,5,4,5,5,4,Woman,White/Caucasian/European,Undergraduate,38,,,,1678840837029,1678841302369,7.75566666666667,second,8,Emily,0,NFL players complain of bad field conditions.,0,11,13,14,8943.63407746746,3711.15786768525,,,0.111795425968343,
826,5,3,5,d7ba30134b55,Control,Drug overdoses,one,4,4,3,4,4,4,4,4,5,4,Man,Hispanic/Latino,High School,32,,,,1678840839596,1678842208487,22.81485,2,8,Emily,0,"The Eagles vs Chiefs game was plagued by poor field conditions that affected the game, especially that of the Eagles.",0,15,12,13,5689.01276289725,3913.74992743808,,,0.0711126595362156,
827,5,3,5,d7ba30134b55,Control,Drug-use disorder,one,4,4,3,4,4,4,4,4,5,4,Man,Hispanic/Latino,High School,32,,,,1678840839596,1678842208487,22.81485,2,8,Emily,0,"The Eagles vs Chiefs game was plagued by poor field conditions that affected the game, especially that of the Eagles.",0,15,12,13,0.269612324687674,0.239524855480843,,,0.0269612324687674,
828,5,3,5,d7ba30134b55,Control,Synthetic opioids,one,4,4,3,4,4,4,4,4,5,4,Man,Hispanic/Latino,High School,32,,,,1678840839596,1678842208487,22.81485,2,8,Emily,0,"The Eagles vs Chiefs game was plagued by poor field conditions that affected the game, especially that of the Eagles.",0,15,12,13,14416.5413207063,12302.7795836219,,,0.180206766508828,
