recall_Recommend_article,recall_Content_surprise,recall_view_opinion,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education-Comment,gender-Comment,race-Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude
Extremely,Extremely,Extremely,d551d91a946a,txt,opioids,one,A little,Moderately,Extremely,Extremely,Extremely serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,28,,,,1678840694942.0,1678841677242.0,16.371666666666666,first,8,emily,9,They had to play football in the rain/ poor weather. ,0
A lot,Moderately,Moderately,c9da04fa904b,visual,drugOverdose,one,Extremely,Extremely,Extremely,Extremely,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,High School,21,,,,1678840714437.0,1678841090398.0,6.266016666666666,second,8,Emily,27,"Football players are stating that the field they played on was slippery and poor quality, which affected their super bowl game.",0
A lot,A lot,A lot,c9da04fa904b,visual,population,one,Extremely,Extremely,Extremely,Extremely,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,High School,21,,,,1678840714437.0,1678841090398.0,6.266016666666666,second,8,Emily,27,"Football players are stating that the field they played on was slippery and poor quality, which affected their super bowl game.",0
A lot,A lot,A lot,c9da04fa904b,visual,opioids,one,Extremely,Extremely,Extremely,Extremely,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,High School,21,,,,1678840714437.0,1678841090398.0,6.266016666666666,second,8,Emily,27,"Football players are stating that the field they played on was slippery and poor quality, which affected their super bowl game.",0
Moderately,A lot,Moderately,33af5cd57fc6,txt,drugOverdose,one,A lot,Moderately,A little,A lot,Serious problem,Moderate Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,56,,,,1678840725824.0,1678841923513.0,19.961483333333334,first,7,Emily,9,The turf was bad at the Superbowl game. The players didn't totally blame the poor surface for bad playing but it contributed.,0
Moderately,Extremely,Moderately,33af5cd57fc6,txt,population,one,A lot,Moderately,A little,A lot,Serious problem,Moderate Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,56,,,,1678840725824.0,1678841923513.0,19.961483333333334,first,7,Emily,9,The turf was bad at the Superbowl game. The players didn't totally blame the poor surface for bad playing but it contributed.,0
A lot,Extremely,A lot,33af5cd57fc6,txt,opioids,one,A lot,Moderately,A little,A lot,Serious problem,Moderate Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,56,,,,1678840725824.0,1678841923513.0,19.961483333333334,first,7,Emily,9,The turf was bad at the Superbowl game. The players didn't totally blame the poor surface for bad playing but it contributed.,0
Moderately,Not at All,A lot,56539698ba7a,txt,drugOverdose,one,A little,A little,Moderately,A lot,Serious problem,Neutral,Neutral,serious problem,Neutral,Neutral,Woman,White/Caucasian/European,Undergraduate,46,,,,1678840756207.0,1678841703843.0,15.793933333333332,second,8,Emily,0,"The 2023 Superbowl was played on artificial turf, and while it didn't decide the game it did affect play which upset players, especially the Eagles team members.",0
A little,A little,A little,56539698ba7a,txt,population,one,A little,A little,Moderately,A lot,Serious problem,Neutral,Neutral,serious problem,Neutral,Neutral,Woman,White/Caucasian/European,Undergraduate,46,,,,1678840756207.0,1678841703843.0,15.793933333333332,second,8,Emily,0,"The 2023 Superbowl was played on artificial turf, and while it didn't decide the game it did affect play which upset players, especially the Eagles team members.",0
Moderately,Moderately,A lot,56539698ba7a,txt,opioids,one,A little,A little,Moderately,A lot,Serious problem,Neutral,Neutral,serious problem,Neutral,Neutral,Woman,White/Caucasian/European,Undergraduate,46,,,,1678840756207.0,1678841703843.0,15.793933333333332,second,8,Emily,0,"The 2023 Superbowl was played on artificial turf, and while it didn't decide the game it did affect play which upset players, especially the Eagles team members.",0
Not at All,Not at All,Not at All,f645d30886c2,visual,drugOverdose,one,Not at All,Not at All,Not at All,Not at All,Moderate problem,Neutral,Strongly Favor,Moderate problem,Neutral,Strongly Favor,Man,White/Caucasian/European,High School,30,,,,1678840796326.0,1678841714476.0,15.3025,2,8,Emily,27,The turf in Arizona was of poor quality and it affected both teams at the Super Bowl.,0
Not at All,Not at All,Not at All,f645d30886c2,visual,population,one,Not at All,Not at All,Not at All,Not at All,Moderate problem,Neutral,Strongly Favor,Moderate problem,Neutral,Strongly Favor,Man,White/Caucasian/European,High School,30,,,,1678840796326.0,1678841714476.0,15.3025,2,8,Emily,27,The turf in Arizona was of poor quality and it affected both teams at the Super Bowl.,0
Not at All,Not at All,Not at All,f645d30886c2,visual,opioids,one,Not at All,Not at All,Not at All,Not at All,Moderate problem,Neutral,Strongly Favor,Moderate problem,Neutral,Strongly Favor,Man,White/Caucasian/European,High School,30,,,,1678840796326.0,1678841714476.0,15.3025,2,8,Emily,27,The turf in Arizona was of poor quality and it affected both teams at the Super Bowl.,0
A lot,Extremely,A lot,81372d30ae9a,control,drugOverdose,one,A little,Moderately,Moderately,Moderately,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,26,,,,1678840798633.0,1678841958825.0,19.33653333333333,second ,8,june ,27ft ,The eagles were trying to blame the really bad conditions on the field at the super bowl game. But the true is the bad field conditions affected both teams the same. ,0
A lot,A lot,A lot,81372d30ae9a,control,population,one,A little,Moderately,Moderately,Moderately,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,26,,,,1678840798633.0,1678841958825.0,19.33653333333333,second ,8,june ,27ft ,The eagles were trying to blame the really bad conditions on the field at the super bowl game. But the true is the bad field conditions affected both teams the same. ,0
A lot,Extremely,Extremely,81372d30ae9a,control,opioids,one,A little,Moderately,Moderately,Moderately,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,26,,,,1678840798633.0,1678841958825.0,19.33653333333333,second ,8,june ,27ft ,The eagles were trying to blame the really bad conditions on the field at the super bowl game. But the true is the bad field conditions affected both teams the same. ,0
Moderately,Not at All,A little,b89f3792623a,control,drugOverdose,one,A little,A little,Moderately,A lot,Serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,38,,,,1678840837029.0,1678841302369.0,7.755666666666666,second,8,Emily,0,NFL players complain of bad field conditions.,0
A little,Not at All,A little,b89f3792623a,control,population,one,A little,A little,Moderately,A lot,Serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,38,,,,1678840837029.0,1678841302369.0,7.755666666666666,second,8,Emily,0,NFL players complain of bad field conditions.,0
A lot,Moderately,A lot,b89f3792623a,control,opioids,one,A little,A little,Moderately,A lot,Serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,38,,,,1678840837029.0,1678841302369.0,7.755666666666666,second,8,Emily,0,NFL players complain of bad field conditions.,0
Extremely,Moderately,Extremely,d7ba30134b55,control,drugOverdose,one,A lot,A lot,Moderately,A lot,Serious problem,Moderate Priority,Somewhat Favor,serious problem,High Priority,Somewhat Favor,Man,Hispanic/Latino,High School,32,,,,1678840839596.0,1678842208487.0,22.81485,2,8,Emily,0,"The Eagles vs Chiefs game was plagued by poor field conditions that affected the game, especially that of the Eagles.",0
Extremely,Moderately,Extremely,d7ba30134b55,control,population,one,A lot,A lot,Moderately,A lot,Serious problem,Moderate Priority,Somewhat Favor,serious problem,High Priority,Somewhat Favor,Man,Hispanic/Latino,High School,32,,,,1678840839596.0,1678842208487.0,22.81485,2,8,Emily,0,"The Eagles vs Chiefs game was plagued by poor field conditions that affected the game, especially that of the Eagles.",0
Extremely,Moderately,Extremely,d7ba30134b55,control,opioids,one,A lot,A lot,Moderately,A lot,Serious problem,Moderate Priority,Somewhat Favor,serious problem,High Priority,Somewhat Favor,Man,Hispanic/Latino,High School,32,,,,1678840839596.0,1678842208487.0,22.81485,2,8,Emily,0,"The Eagles vs Chiefs game was plagued by poor field conditions that affected the game, especially that of the Eagles.",0
A little,A little,Moderately,c5ddbf0a22d7,control,drugOverdose,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,39,,,,1678840844350.0,1678841477805.0,10.557583333333334,first,8,Emily,3,The condition of the turf on the field impacted the Eagles' defense and their ability to rush the quarterback.,0
A little,Not at All,A little,c5ddbf0a22d7,control,population,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,39,,,,1678840844350.0,1678841477805.0,10.557583333333334,first,8,Emily,3,The condition of the turf on the field impacted the Eagles' defense and their ability to rush the quarterback.,0
Moderately,A little,Moderately,c5ddbf0a22d7,control,opioids,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,39,,,,1678840844350.0,1678841477805.0,10.557583333333334,first,8,Emily,3,The condition of the turf on the field impacted the Eagles' defense and their ability to rush the quarterback.,0
Extremely,A little,Extremely,deecc2002c84,visual,drugOverdose,one,A little,A lot,Extremely,A lot,Serious problem,Moderate Priority,Somewhat Favor,Moderate problem,Moderate Priority,Somewhat Favor,Man,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,48,,,,1678840845817.0,1678841511239.0,11.090366666666666,first,eight,emily,27,"The Eagles lost the Super Bowl to the Kansas City Chiefs and both teams struggled with the field conditions, causing frustration for players like Reddick.",0
Moderately,A lot,A lot,deecc2002c84,visual,population,one,A little,A lot,Extremely,A lot,Serious problem,Moderate Priority,Somewhat Favor,Moderate problem,Moderate Priority,Somewhat Favor,Man,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,48,,,,1678840845817.0,1678841511239.0,11.090366666666666,first,eight,emily,27,"The Eagles lost the Super Bowl to the Kansas City Chiefs and both teams struggled with the field conditions, causing frustration for players like Reddick.",0
Extremely,A lot,Extremely,deecc2002c84,visual,opioids,one,A little,A lot,Extremely,A lot,Serious problem,Moderate Priority,Somewhat Favor,Moderate problem,Moderate Priority,Somewhat Favor,Man,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,48,,,,1678840845817.0,1678841511239.0,11.090366666666666,first,eight,emily,27,"The Eagles lost the Super Bowl to the Kansas City Chiefs and both teams struggled with the field conditions, causing frustration for players like Reddick.",0
Moderately,Moderately,Moderately,ac38e08e9403,visual,drugOverdose,one,Not at All,A little,A little,A little,Moderate problem,Low Priority,Somewhat Favor,Moderate problem,Neutral,Somewhat Oppose,Man,White/Caucasian/European,Undergraduate,35,,,,1678840852595.0,1678841492688.0,10.668216666666666,2,8,emily,0,"The Eagles are butt hurt they lost the super bowl and are looking for excuses, the turf is apparently taking the fall.",0
Not at All,Not at All,A little,ac38e08e9403,visual,population,one,Not at All,A little,A little,A little,Moderate problem,Low Priority,Somewhat Favor,Moderate problem,Neutral,Somewhat Oppose,Man,White/Caucasian/European,Undergraduate,35,,,,1678840852595.0,1678841492688.0,10.668216666666666,2,8,emily,0,"The Eagles are butt hurt they lost the super bowl and are looking for excuses, the turf is apparently taking the fall.",0
A little,Moderately,Moderately,ac38e08e9403,visual,opioids,one,Not at All,A little,A little,A little,Moderate problem,Low Priority,Somewhat Favor,Moderate problem,Neutral,Somewhat Oppose,Man,White/Caucasian/European,Undergraduate,35,,,,1678840852595.0,1678841492688.0,10.668216666666666,2,8,emily,0,"The Eagles are butt hurt they lost the super bowl and are looking for excuses, the turf is apparently taking the fall.",0
A lot,Not at All,A lot,1b0d6024205b,txt,drugOverdose,one,Not at All,Not at All,Moderately,Moderately,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,54,,,,1678840866457.0,1678842380936.0,25.241316666666663,second,8,Emily,0,The turf during 2023 Super Bowl affected how players were able to play the game on both teams.,0
A lot,Moderately,A lot,1b0d6024205b,txt,population,one,Not at All,Not at All,Moderately,Moderately,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,54,,,,1678840866457.0,1678842380936.0,25.241316666666663,second,8,Emily,0,The turf during 2023 Super Bowl affected how players were able to play the game on both teams.,0
A lot,Not at All,A lot,1b0d6024205b,txt,opioids,one,Not at All,Not at All,Moderately,Moderately,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,54,,,,1678840866457.0,1678842380936.0,25.241316666666663,second,8,Emily,0,The turf during 2023 Super Bowl affected how players were able to play the game on both teams.,0
Not at All,Not at All,Not at All,976007794c49,txt,drugOverdose,one,Extremely,Extremely,Not at All,Not at All,Not at all a problem,Not a Priority,Strongly Favor,Not at all a problem,Not a Priority,Strongly Favor,Man,White/Caucasian/European,High School,31,,,,1678840944624.0,1678841534631.0,9.83345,second,8,Emily,27,"In this game, both teams had frustration from the turf being unruly.",0
